AL1 0,AT1 0,BA1 0,BE1 0,BG1 0,CH1 0,CZ1 0,DE1 0,DE1 1,DE1 2,DE1 3,DE1 4,DE1 5,DK1 0,DK2 0,EE7 0,ES1 0,ES4 0,FI2 0,FR1 0,FR1 1,FR1 2,FR1 3,FR1 4,FR5 0,GB0 0,GB0 1,GB6 0,GR1 0,HR1 0,HU1 0,IE6 0,IT1 0,IT1 1,IT3 0,LT7 0,LU1 0,LV7 0,ME1 0,MK1 0,NL1 0,NO2 0,PL1 0,PT1 0,RO1 0,RS1 0,SE2 0,SI1 0,SK1 0,XK1 0
604.9999923706055,5064.400001525879,1019.880012512207,8036.2499923706055,2798.000015258789,5643.810005187988,5633.560005187988,8139.084320068359,10486.400978088379,6957.6201248168945,4156.78035736084,7664.546417236328,4223.0653076171875,2063.780532836914,795.7794647216797,640.6999893188477,21439.292236328125,916.7077941894531,6605.700012207031,4575.552940368652,4386.802505493164,11141.120155334473,6585.775436401367,12113.57585144043,110.17312622070312,17511.792320251465,6540.21036529541,681.1292419433594,3977.9199981689453,1360.9999923706055,3974.365005493164,2649.879997253418,17317.973503112793,7021.4228439331055,92.60367584228516,990.7500076293945,452.4500045776367,553.0,271.82000732421875,488.0,10420.997512817383,11620.980003356934,14931.609992980957,4532.700004577637,4631.000022888184,3127.000015258789,11322.000015258789,1171.6899948120117,2476.999984741211,412.5
565.9999923706055,4952.700012207031,968.0500030517578,7747.23250579834,2768.9999923706055,6057.540000915527,5491.699996948242,7957.427436828613,10252.354141235352,6802.33243560791,4064.0048599243164,7493.48078918457,4128.810371398926,2027.7165603637695,781.8734512329102,624.4000015258789,20685.522094726562,884.4778747558594,6537.10001373291,4399.646995544434,4218.153030395508,10712.802688598633,6332.587051391602,11647.872619628906,105.93754577636719,16818.988510131836,6281.465690612793,654.1823120117188,3907.8899993896484,1296.9999923706055,3754.447494506836,2485.4349822998047,16778.55884552002,6802.721832275391,89.71928405761719,982.1799850463867,445.47998809814453,543.0,241.75,456.0,10187.985000610352,11395.629997253418,14555.079986572266,4331.199974060059,4587.999977111816,2847.000015258789,11375.999984741211,1144.9300003051758,2445.9999923706055,358.3999938964844
551.0,4850.199981689453,982.7299957275391,7715.0675048828125,2792.0,6502.629997253418,5425.769981384277,7921.16251373291,10205.630424499512,6771.331703186035,4045.483688354492,7459.330268859863,4109.9938888549805,2022.8810729980469,780.008918762207,612.9999923706055,20281.785194396973,867.2147674560547,6428.599983215332,4140.021148681641,3969.2372817993164,10080.633750915527,5958.8972244262695,10960.524528503418,99.68611145019531,16082.81607055664,6006.523986816406,625.5485534667969,3870.800003051758,1278.0000076293945,3689.1899948120117,2386.365020751953,16497.86484527588,6688.916839599609,88.21833801269531,980.3699951171875,452.0550003051758,524.0,249.27000427246094,437.0,10051.96501159668,11277.720001220703,14473.13998413086,4190.5,4594.999977111816,2767.9999923706055,11217.0,1139.3199996948242,2440.0000076293945,340.14000701904297
559.9999923706055,4935.900001525879,984.3300018310547,7690.882507324219,2870.0000076293945,6228.540008544922,5444.130012512207,8075.855972290039,10404.93756866455,6903.569976806641,4124.488494873047,7605.004531860352,4190.258506774902,2032.6963806152344,783.7936325073242,632.9000015258789,20042.036514282227,856.9635162353516,6582.800025939941,4060.181510925293,3892.691146850586,9886.230262756348,5843.980819702148,10749.152565002441,97.76367950439453,15560.570983886719,5811.478675842285,605.2355880737305,3967.780014038086,1291.0,3687.775001525879,2337.959991455078,16653.80596923828,6752.141876220703,89.05220031738281,999.1399993896484,461.8949890136719,546.9999923706055,239.9000015258789,443.00000762939453,10071.14249420166,11276.270004272461,14232.259979248047,4129.700004577637,4686.000022888184,2743.000015258789,11004.000022888184,1145.1900024414062,2458.999984741211,343.74000549316406
576.0,5466.799995422363,969.9599990844727,7898.907493591309,3145.9999923706055,6037.269996643066,5709.779983520508,8606.034400939941,11088.01978302002,7356.788063049316,4395.260398864746,8104.27165222168,4465.348197937012,2144.323661804199,826.8363418579102,736.4999923706055,20368.09479522705,870.9052124023438,7225.800010681152,4203.986946105957,4030.564338684082,10236.385467529297,6050.965728759766,11129.87116241455,101.226318359375,15419.896484375,5758.9403076171875,599.7639923095703,4172.2199783325195,1319.0,3860.2124938964844,2333.5649948120117,17027.355926513672,6903.594436645508,91.04966735839844,1162.0200119018555,477.62500762939453,641.0,227.75,442.0,10232.642524719238,11513.73998260498,14652.229988098145,4082.3999786376953,5138.000030517578,2779.0,11575.999984741211,1242.1399993896484,2581.999984741211,321.36000061035156
634.0000076293945,6516.799995422363,958.7199783325195,8606.167488098145,3498.0000076293945,5826.850021362305,6825.180000305176,9917.19888305664,12777.324844360352,8477.624740600586,5064.896255493164,9338.990539550781,5145.662223815918,2510.0010147094727,967.838996887207,850.3999938964844,21506.42182159424,919.5781555175781,7723.199996948242,4542.159049987793,4354.786163330078,11059.808578491211,6537.710289001465,12025.166915893555,109.3690414428711,15161.871719360352,5662.574569702148,589.7279968261719,4759.35001373291,1558.0,4428.160011291504,2320.1849975585938,19121.22019958496,7752.533638000488,102.24610137939453,1331.1699981689453,523.9424896240234,757.0,250.33999633789062,489.0,11028.012489318848,12404.129997253418,16939.04998779297,4000.0000076293945,5958.0,3191.0,12892.999992370605,1529.1999969482422,2956.0,340.4399948120117
702.0,7460.800010681152,1061.479995727539,9483.722496032715,3842.0,6279.360000610352,7440.4999923706055,11044.949729919434,14230.319664001465,9441.67195892334,5640.859390258789,10400.989433288574,5730.809791564941,2930.7522506713867,1130.0777587890625,965.7999877929688,22964.094230651855,981.9057540893555,8035.4999923706055,5074.109840393066,4864.7929611206055,12355.067901611328,7303.368209838867,13433.483337402344,122.17769622802734,16839.39720916748,6289.087860107422,654.9761276245117,5276.070014953613,1814.9999923706055,4760.924995422363,2470.385009765625,22286.116737365723,9035.713623046875,119.16962432861328,1473.2299880981445,580.6125030517578,863.9999847412109,290.15999603271484,548.0,12158.380012512207,13446.879981994629,19099.8800201416,4060.9000244140625,6522.0000076293945,3648.999984741211,13919.000007629395,1719.3899993896484,3201.0000076293945,401.63999938964844
749.9999923706055,7987.600006103516,1182.7900009155273,10089.844985961914,3964.0,7117.610000610352,7734.150001525879,11709.83586883545,15086.959358215332,10010.04369354248,5980.428985595703,11027.110305786133,6075.794250488281,3136.714599609375,1209.4954071044922,1008.4000091552734,24700.83420562744,1056.1658172607422,8210.000015258789,5471.661918640137,5245.945251464844,13323.076774597168,7875.580757141113,14485.985069274902,131.75021362304688,18495.056282043457,6907.434501647949,719.3737335205078,5696.669998168945,1935.9999923706055,4826.887496948242,2800.550003051758,25799.75437927246,10460.28768157959,137.95794677734375,1531.989990234375,622.6424942016602,827.0000076293945,316.20999908447266,610.0,12951.720001220703,13815.610000610352,20193.31000518799,4517.60001373291,6829.999984741211,4016.0000076293945,14378.000007629395,1780.0,3304.9999923706055,493.51000213623047
786.0,8150.699996948242,1274.0400009155273,10286.244995117188,3969.0000076293945,7721.870048522949,7905.269996643066,11908.683044433594,15343.154167175293,10180.026351928711,6081.983909606934,11214.363983154297,6178.96858215332,3158.726837158203,1217.983169555664,1008.1999893188477,25974.379592895508,1110.620460510254,8217.299980163574,5652.859115600586,5419.6677169799805,13764.27808380127,8136.385116577148,14965.696731567383,136.11319732666016,20567.27227783203,7681.354621887207,799.9735412597656,5998.2299880981445,1992.0000076293945,4915.8024978637695,3196.3149948120117,26409.342514038086,10707.439918518066,141.2175750732422,1541.360008239746,646.3774948120117,863.0,327.30001068115234,643.9999923706055,13042.53751373291,13739.600006103516,20516.30004119873,5194.9999923706055,6855.9999923706055,4136.0,14426.0,1826.6900024414062,3373.0000076293945,570.1600036621094
802.0,8350.300003051758,1376.3200073242188,10486.16000366211,3990.0,7700.110008239746,7904.040000915527,12151.190711975098,15655.601211547852,10387.331733703613,6205.837028503418,11442.732604980469,6304.796722412109,3210.322067260742,1237.8779296875,1011.5999984741211,26628.414138793945,1138.5858612060547,8255.300003051758,5786.199569702148,5547.507629394531,14088.951835632324,8328.307373046875,15318.709739685059,139.32386016845703,22065.492462158203,8240.901863098145,858.2475051879883,6220.510009765625,2011.0,4989.047492980957,3441.5899963378906,26300.89247894287,10663.469818115234,140.63765716552734,1539.859992980957,657.2274932861328,925.0,332.37999725341797,661.9999923706055,12653.349975585938,13690.100006103516,20656.86000061035,5488.200012207031,6872.000015258789,4151.0000076293945,14680.999984741211,1876.6700057983398,3370.9999923706055,609.7600021362305
810.9999923706055,8489.299995422363,1349.379997253418,10650.037498474121,3940.0,7921.909996032715,8018.150009155273,12492.967750549316,16095.946952819824,10679.4966506958,6380.388877868652,11764.582778930664,6482.131996154785,3170.95263671875,1222.6973571777344,1001.4999847412109,27188.46720123291,1162.5327835083008,8272.699989318848,5910.133316040039,5666.3288497924805,14390.720924377441,8506.690086364746,15646.818855285645,142.30801391601562,22453.623001098633,8385.858787536621,873.3440246582031,6376.10001373291,2071.9999923706055,5010.047508239746,3518.1399993896484,26770.133659362793,10853.719589233398,143.1468048095703,1535.0299987792969,675.2225036621094,923.0000076293945,336.9800109863281,678.9999923706055,12256.864990234375,13647.320014953613,20993.099983215332,5554.599998474121,6919.0000076293945,4212.0,14737.000007629395,1874.7399978637695,3414.0,616.8100051879883
839.9999923706055,8242.900001525879,1351.259994506836,10487.590019226074,3984.999984741211,8218.870018005371,8045.710014343262,12477.755180358887,16076.347038269043,10666.492332458496,6372.61954498291,11750.257179260254,6474.238754272461,3095.7574157714844,1193.7025909423828,1021.8000030517578,27808.9369430542,1189.0630264282227,8261.399993896484,6071.106010437012,5820.6611404418945,14782.677185058594,8738.384536743164,16072.987113952637,146.18402099609375,23052.76527404785,8609.623260498047,896.6479263305664,6380.440002441406,2080.0,5014.489990234375,3573.609977722168,25776.36319732666,10450.803939819336,137.8328628540039,1553.0,681.2024993896484,927.9999923706055,339.12000274658203,683.9999923706055,12194.19751739502,13522.759986877441,21032.529998779297,5732.699989318848,6983.9999923706055,4191.0000076293945,14816.0,1871.6600036621094,3451.0000076293945,605.4999923706055
838.0000076293945,8060.9999923706055,1319.3500061035156,10337.802490234375,3942.0000076293945,7791.769981384277,7880.60001373291,12155.776191711426,15661.50910949707,10391.251602172852,6208.178916931152,11447.050720214844,6307.175933837891,3192.0915908813477,1230.8483963012695,1001.7000045776367,28344.056198120117,1211.9438095092773,8147.299995422363,5932.356719970703,5687.6354904174805,14444.833229064941,8538.677101135254,15705.654335021973,142.84312438964844,23843.239501953125,8904.845306396484,927.3937911987305,6071.120002746582,2022.0,4924.54500579834,3623.2099990844727,25553.08383178711,10360.277244567871,136.6389389038086,1526.7800064086914,668.8200073242188,912.9999847412109,340.1500015258789,695.9999923706055,12165.835006713867,13389.689994812012,20901.560012817383,5708.5999755859375,6879.999969482422,4183.0,14721.999992370605,1782.75,3411.0,588.6399993896484
808.0,7876.300003051758,1321.5600128173828,10285.369995117188,3929.0,7697.950012207031,7639.209999084473,11904.518920898438,15337.789100646973,10176.466674804688,6079.857231140137,11210.442611694336,6176.807991027832,3140.5829696655273,1210.9870223999023,993.5999984741211,27377.389251708984,1170.6107711791992,8056.400009155273,5783.142387390137,5544.576591491699,14081.507797241211,8323.907012939453,15310.615951538086,139.250244140625,23085.565017700195,8621.873161315918,897.923698425293,5675.490005493164,1942.0000076293945,4876.3024978637695,3643.1699981689453,26178.97492980957,10614.039367675781,139.98573303222656,1507.2900085449219,658.7800064086914,891.9999923706055,338.8000030517578,773.9999923706055,11870.600021362305,13461.639991760254,20395.71001434326,5617.599990844727,6737.999977111816,4075.0000076293945,14449.0,1731.25,3346.0,572.9599990844727
802.9999923706055,7665.400001525879,1303.8300018310547,10065.840003967285,3920.9999923706055,7470.160011291504,7638.449996948242,11772.063125610352,15167.133010864258,10063.238059997559,6012.209609985352,11085.709526062012,6108.081634521484,3021.081802368164,1164.908203125,947.9000015258789,26087.540954589844,1115.4590530395508,7991.699981689453,5583.954818725586,5353.605857849121,13596.501335144043,8037.208396911621,14783.275588989258,134.4540786743164,22636.57275390625,8454.18588256836,880.4599227905273,5445.669998168945,1899.0000076293945,4916.784996032715,3532.324996948242,26159.127815246582,10605.992530822754,139.87960815429688,1481.0500106811523,642.2550048828125,871.9999923706055,335.3199996948242,745.0,11594.70499420166,13440.620002746582,20082.580001831055,5681.800003051758,6710.479995727539,4001.0000076293945,14343.000007629395,1636.6900024414062,3279.0,574.4400024414062
805.0000076293945,7528.200012207031,1251.5199966430664,10062.084983825684,3865.0,7265.849983215332,7540.300010681152,11493.686019897461,14808.471755981445,9825.269966125488,5870.037292480469,10823.562782287598,5963.642196655273,3009.880813598633,1160.5891799926758,921.8000106811523,25552.421730041504,1092.578254699707,8013.699996948242,5391.587097167969,5169.173675537109,13128.100730895996,7760.325889587402,14273.990524291992,129.8221206665039,22099.385581970215,8253.560089111328,859.5657958984375,5380.92000579834,1869.0000076293945,4933.524993896484,3485.560012817383,25825.272018432617,10470.633598327637,138.09439086914062,1442.4999923706055,622.8549880981445,843.0,329.5500030517578,675.0,11773.322509765625,13490.830017089844,19623.629943847656,5721.599990844727,6620.000022888184,3942.0,14252.000007629395,1590.870002746582,3266.000015258789,595.5500030517578
862.0,7516.100006103516,1192.240005493164,10168.014999389648,3937.0,7163.9899826049805,7449.380012512207,11489.611824035645,14803.222564697266,9821.787223815918,5867.956512451172,10819.726135253906,5961.528266906738,3103.6818084716797,1196.758186340332,898.0,25420.08041381836,1086.919563293457,7978.099998474121,5286.114067077637,5068.051651000977,12871.282020568848,7608.5144119262695,13994.75537109375,127.28247833251953,23265.234817504883,8688.975219726562,904.9120330810547,5398.539993286133,1860.9999923706055,4862.627510070801,3521.415008544922,25041.31330871582,10152.784301757812,133.90235900878906,1419.2899856567383,628.0125045776367,831.0000076293945,321.73999786376953,643.9999923706055,12438.259994506836,13329.430000305176,19304.560028076172,5633.199989318848,6630.9999923706055,3958.0,14213.0,1538.1399993896484,3242.0,603.3699951171875
914.9999923706055,7408.099998474121,1106.6400146484375,10189.375015258789,3988.000015258789,7054.429985046387,7289.93000793457,11462.368309020996,14768.12198638916,9798.498336791992,5854.042747497559,10794.070999145508,5947.392639160156,3041.5712127685547,1172.8087844848633,886.3000030517578,25274.313201904297,1080.6868057250977,7999.700012207031,5412.164329528809,5188.90202331543,13178.204696655273,7789.94352722168,14328.467803955078,130.31759643554688,24835.614501953125,9275.472229003906,965.99267578125,5440.019996643066,1843.9999923706055,4844.087493896484,3673.0000076293945,24789.680976867676,10050.762176513672,132.55682373046875,1380.6999893188477,642.162483215332,802.0000152587891,318.9700012207031,629.9999923706055,12380.07999420166,13074.929977416992,19218.949989318848,5497.699996948242,6666.0000076293945,3987.0,13962.0,1531.6499938964844,3216.0000076293945,590.6399917602539
946.0000076293945,7182.700019836426,1117.900001525879,9856.687507629395,3930.9999923706055,7141.060005187988,7325.629997253418,11340.156387329102,14610.664123535156,9694.026641845703,5791.626884460449,10678.984519958496,5883.9814453125,2869.089111328125,1106.3008728027344,872.2999954223633,25106.48907470703,1073.5109329223633,8011.199996948242,5507.525100708008,5280.328994750977,13410.400833129883,7927.2000732421875,14580.931243896484,132.61375427246094,24805.730278015137,9264.31120300293,964.8303298950195,5550.860000610352,1884.0,4906.772491455078,3762.925003051758,25017.21337890625,10143.013191223145,133.77349853515625,1349.2200012207031,628.817497253418,789.0,320.76000213623047,643.9999923706055,12364.065002441406,13096.920013427734,19457.740005493164,5390.200012207031,6725.9999923706055,4046.0000076293945,13762.999984741211,1563.8300018310547,3237.9999923706055,584.6000061035156
988.0000076293945,6885.400009155273,1255.9699935913086,9487.21499633789,3886.0,6908.359977722168,7062.919990539551,10869.254783630371,14003.954223632812,9291.480796813965,5551.128746032715,10235.53815460205,5639.648292541504,2698.7938079833984,1040.6361846923828,846.7999954223633,25308.837005615234,1082.162986755371,7698.000022888184,5234.024299621582,5018.110649108887,12744.447441101074,7533.539520263672,13856.849922180176,126.0282211303711,23610.36122894287,8817.87116241455,918.3358840942383,5769.649993896484,1942.0000076293945,4965.05500793457,3551.995018005371,24514.657485961914,9939.25626373291,131.0862045288086,1315.619987487793,594.927490234375,765.0,339.3499984741211,686.9999923706055,12340.362503051758,13059.47998046875,19527.010009765625,5500.10001373291,6937.999969482422,4225.9999923706055,13697.000007629395,1600.1900024414062,3243.0000076293945,614.4599990844727
976.0,6596.0,1353.999984741211,9157.27498626709,3734.9999923706055,6591.510009765625,6908.120002746582,10445.907020568848,13458.512718200684,8929.585945129395,5334.9172439575195,9836.873069763184,5419.989044189453,2562.6860275268555,988.1539688110352,800.3000030517578,25904.372932434082,1107.6270904541016,7671.0,5024.254135131836,4816.993911743164,12233.673164367676,7231.608955383301,13301.4926071167,120.97724151611328,22234.59348297119,8304.056800842285,864.8247604370117,5303.490013122559,2027.0,4938.680000305176,3349.3999938964844,24086.528205871582,9765.674942016602,128.796875,1285.9500045776367,568.9700088500977,744.9999923706055,344.44000244140625,686.9999923706055,12168.16000366211,13002.26001739502,19293.240028381348,5537.699974060059,6629.000015258789,4226.9999923706055,13342.999992370605,1557.0300064086914,3126.0000076293945,634.359992980957
863.0000076293945,6272.099998474121,1240.0699996948242,9342.73250579834,3482.0,6427.279983520508,6595.299987792969,10041.93840789795,12938.03929901123,8584.25715637207,5128.603012084961,9456.45726776123,5210.384872436523,2472.168830871582,953.2511672973633,743.0,25667.501152038574,1097.4988632202148,7536.300003051758,5263.067596435547,5045.955856323242,12815.165588378906,7575.342658996582,13933.740753173828,126.72754669189453,21373.78199005127,7982.565544128418,831.3431091308594,5035.899993896484,1948.0,4719.154991149902,3234.855010986328,22003.29621887207,8921.046463012695,117.65729522705078,1181.3200073242188,550.6050262451172,699.9999923706055,339.6499938964844,709.0,12116.002479553223,12698.819984436035,18189.840019226074,5612.099990844727,6010.999969482422,4068.9999923706055,12810.999977111816,1459.859992980957,2916.0000076293945,634.5199966430664
732.9999923706055,5770.800003051758,1163.630012512207,8969.749992370605,3140.0,6294.360008239746,6146.569999694824,9194.695915222168,11846.451560974121,7859.999801635742,4695.900672912598,8658.61206817627,4770.782531738281,2302.046745300293,887.6532669067383,691.6999893188477,23901.03239440918,1021.967643737793,7104.699989318848,5361.485534667969,5140.313873291016,13054.805770874023,7716.99951171875,14194.29793548584,129.09732055664062,20242.554611206055,7560.080833435059,787.3435134887695,4589.639999389648,1717.0,4522.0574951171875,3145.474998474121,20066.790672302246,8135.907028198242,107.30229949951172,1078.129997253418,510.99999237060547,618.0000076293945,330.8699951171875,676.0,11674.96499633789,12278.830017089844,16706.11000061035,5316.200004577637,5570.5200119018555,3844.999984741211,12175.000022888184,1345.3800048828125,2755.9999923706055,613.7399978637695
623.0,5437.400009155273,1127.0199966430664,8447.214988708496,2928.0,5889.740020751953,5759.900001525879,8508.442138671875,10962.281829833984,7273.3621826171875,4345.4182205200195,8012.369369506836,4414.711219787598,2156.102020263672,831.3779907226562,653.5999984741211,22885.456649780273,978.543342590332,6819.500015258789,4976.044639587402,4770.773155212402,12116.28670501709,7162.21907043457,13173.86003112793,119.81642150878906,18983.77271270752,7089.957710266113,738.3825912475586,4280.579986572266,1507.0000076293945,4214.285003662109,2901.494987487793,18305.364501953125,7421.751998901367,97.88350677490234,1017.6999969482422,479.7850112915039,583.0,323.3499984741211,576.0000076293945,10974.955001831055,11765.5,15448.200012207031,4892.599990844727,5277.999984741211,3472.0,11611.999977111816,1228.5400009155273,2623.0,512.8400039672852
564.0,5100.300003051758,1050.389991760254,8095.150016784668,2826.0,5914.909996032715,5708.470001220703,8124.318962097168,10467.377326965332,6944.998100280762,4149.239448547363,7650.6419677734375,4215.404136657715,2072.838020324707,799.27197265625,614.1999969482422,21634.92716217041,925.0728149414062,6612.599983215332,4669.855445861816,4477.214874267578,11370.739555358887,6721.508811950684,12363.237579345703,112.44380187988281,17860.927536010742,6670.6035232543945,694.7090225219727,4110.370002746582,1371.9999923706055,3981.9750061035156,2671.0500106811523,17290.329376220703,7010.214767456055,92.45585632324219,989.4699935913086,459.98751068115234,564.0000152587891,283.69000244140625,506.99999237060547,10468.172492980957,11389.730003356934,14928.48998260498,4529.799987792969,5235.9999923706055,3103.0,11279.0,1170.2399978637695,2500.9999923706055,409.6500015258789
533.9999923706055,5002.599990844727,996.4200057983398,7748.40998840332,2784.0,6711.669990539551,5567.220001220703,7945.006912231445,10236.351539611816,6791.714828491211,4057.6614379882812,7481.7844314575195,4122.3658447265625,2044.6190643310547,788.3909378051758,592.3999938964844,20908.009002685547,893.9910354614258,6473.0000076293945,4497.24186706543,4311.721923828125,10950.438758850098,6473.059226989746,11906.250717163086,108.2874984741211,17032.18695831299,6361.08992767334,662.4747619628906,4024.9200134277344,1304.0000076293945,3763.9274978637695,2505.8649978637695,16750.914756774902,6791.513778686523,89.57146453857422,978.2300033569336,455.22249603271484,558.9999923706055,249.66000366210938,462.0,10166.872505187988,11248.720008850098,14563.639961242676,4290.800003051758,5154.999961853027,2860.0,11131.000061035156,1154.599998474121,2458.999984741211,355.7300109863281
519.9999923706055,4910.899993896484,999.4599914550781,7592.022499084473,2815.0,6802.059989929199,5491.990005493164,7951.48356628418,10244.69605255127,6797.25138092041,4060.9692001342773,7487.883491516113,4125.726341247559,2041.7538681030273,787.2861328125,586.9999923706055,20537.83692932129,878.1631011962891,6427.899978637695,4235.734642028809,4061.002395629883,10313.688789367676,6096.661483764648,11213.921859741211,101.99076080322266,16575.90581512451,6190.68049621582,644.7275009155273,4033.8199920654297,1292.0,3711.852508544922,2418.6199798583984,16515.5853805542,6696.101501464844,88.31309509277344,967.8199920654297,455.5024871826172,541.0,255.77999877929688,446.0,10069.870010375977,11105.149978637695,14475.349998474121,4140.39998626709,5174.9999923706055,2770.0000076293945,10883.000007629395,1112.3399963378906,2465.0,338.5800018310547
528.0000152587891,4981.299987792969,1003.0899963378906,7677.387504577637,2895.000015258789,7086.60001373291,5483.3800048828125,8109.323944091797,10448.057708740234,6932.179725646973,4141.5811767578125,7636.521194458008,4207.6237716674805,2042.7642517089844,787.6757431030273,615.7000045776367,20381.520698547363,871.4792861938477,6661.700012207031,4152.720260620117,3981.4125061035156,10111.55502319336,5977.175521850586,10994.144828796387,99.99188232421875,16322.983238220215,6096.220329284668,634.8899688720703,4089.960006713867,1290.0000076293945,3734.2149963378906,2363.250030517578,16609.150100708008,6734.036491394043,88.81341552734375,990.8300018310547,462.1900100708008,561.0,240.1999969482422,454.0,10102.132484436035,10990.10001373291,14181.490028381348,4043.2000045776367,5169.0,2754.0000076293945,10783.0,1182.759994506836,2498.9999923706055,343.8300018310547
602.0,5530.200004577637,1007.9700012207031,7922.452507019043,3173.9999923706055,6887.93000793457,5755.089981079102,8660.77564239502,11158.548400878906,7403.583061218262,4423.217735290527,8155.821273803711,4493.751365661621,2162.3592529296875,833.7907409667969,714.2999954223633,20713.332962036133,885.6670227050781,7316.400001525879,4292.880592346191,4115.790969848633,10452.83470916748,6178.913856506348,11365.213172912598,103.36675262451172,16107.598106384277,6015.779388427734,626.5124588012695,4262.830001831055,1324.0,3887.3724975585938,2338.6749954223633,16852.276481628418,6832.610038757324,90.11347198486328,1156.2699966430664,478.3450012207031,648.9999923706055,242.45999908447266,444.0,10250.327507019043,11298.569984436035,14647.240013122559,4023.3000259399414,5474.000022888184,2837.0000076293945,11140.000015258789,1216.0,2599.999984741211,333.8800048828125
692.0000152587891,6571.800010681152,1085.4200134277344,8684.267486572266,3558.9999923706055,6650.199996948242,6838.279983520508,9992.593566894531,12874.463401794434,8542.075172424316,5103.401710510254,9409.989456176758,5184.781707763672,2540.0892028808594,979.440788269043,830.1999969482422,21820.972213745117,933.0277938842773,7741.199989318848,4597.776329040527,4408.109161376953,11195.232482910156,6617.762481689453,12172.411338806152,110.70823669433594,15463.629524230957,5775.273490905762,601.4650039672852,4807.370018005371,1569.9999923706055,4469.382499694824,2347.330009460449,18951.811431884766,7683.848342895508,101.34022521972656,1322.2099990844727,529.879997253418,757.0,279.9500045776367,489.99999237060547,10940.187507629395,12182.76000213623,16892.879989624023,3954.9999923706055,6152.199981689453,3237.0000076293945,12744.000007629395,1523.870002746582,3008.9999771118164,389.87999725341797
824.0000076293945,7522.400009155273,1168.2099990844727,9448.235008239746,3879.9999923706055,6272.769996643066,7448.34001159668,11104.973472595215,14307.654281616211,9492.982719421387,5671.514617919922,10457.513572692871,5761.9538497924805,2950.5415954589844,1137.7083892822266,919.0999908447266,23516.475341796875,1005.5246429443359,7946.9999923706055,5062.468971252441,4853.632339477539,12326.723419189453,7286.613128662109,13402.664756774902,121.89740753173828,16375.098403930664,6115.684005737305,636.9170074462891,5377.030014038086,1818.0,4845.844993591309,2506.7000045776367,22089.772666931152,8956.107627868652,118.11972045898438,1469.8500061035156,590.1575012207031,863.0,301.760009765625,550.0,11981.760009765625,13179.91000366211,18875.74001312256,3812.099998474121,6692.999977111816,3761.0000076293945,14351.000030517578,1694.5600051879883,3260.0,500.8000030517578
880.0000152587891,8013.699996948242,1214.5599975585938,9935.307502746582,4012.999984741211,6988.759994506836,7765.190010070801,11736.843315124512,15121.755760192871,10033.130737304688,5994.222198486328,11052.54312133789,6089.807403564453,3090.7848052978516,1191.7851943969727,961.5,25134.299850463867,1074.7000732421875,8093.800010681152,5537.391464233398,5308.963348388672,13483.123146057129,7970.187919616699,14660.001167297363,133.33289337158203,19319.42359161377,7215.314811706543,751.4378967285156,5843.989990234375,1940.0,4939.524993896484,2854.3399963378906,25460.227951049805,10322.629585266113,136.1424102783203,1525.0600051879883,634.379997253418,911.9999847412109,324.79000091552734,608.0,12649.995002746582,13448.380004882812,20081.959983825684,4029.499984741211,6953.000022888184,4119.0,14585.000015258789,1727.520004272461,3415.999984741211,595.6800003051758
887.0,8243.699996948242,1291.859992980957,10211.317504882812,4016.9999923706055,7499.210014343262,8000.449981689453,11949.933723449707,15396.301597595215,10215.289108276367,6103.051414489746,11253.209632873535,6200.372032165527,3149.027015686035,1214.2429885864258,953.0999984741211,26578.546394348145,1136.4536056518555,8223.400001525879,5775.029083251953,5536.797943115234,14061.752487182617,8312.229225158691,15289.136352539062,139.0548858642578,22484.23607635498,8397.2919921875,874.5347290039062,6079.539993286133,1985.0000076293945,5055.337509155273,3233.9100036621094,26323.57485961914,10672.666175842285,140.75894927978516,1530.9599914550781,651.0275039672852,921.0,337.76000213623047,647.0,12565.837509155273,13392.650016784668,20594.339988708496,4329.199989318848,6969.999984741211,4255.0,14594.999984741211,1750.2099990844727,3490.0,648.3099975585938
907.0000076293945,8468.600006103516,1291.0100021362305,10361.962509155273,4025.999984741211,7632.290008544922,8014.870002746582,12255.811965942383,15790.395324707031,10476.766258239746,6259.269065856934,11541.254081726074,6359.080749511719,3223.507743835449,1242.9622421264648,951.6000061035156,27099.280670166016,1158.7193222045898,8182.600006103516,5872.623924255371,5630.366828918457,14299.388557434082,8452.701362609863,15547.514503479004,141.40483856201172,23580.84140777588,8806.846290588379,917.1877059936523,6265.25,1981.0,5120.882499694824,3483.029998779297,26660.974807739258,10809.462104797363,142.5631103515625,1530.889991760254,658.2024917602539,925.0,346.1300048828125,661.9999923706055,12261.739990234375,13410.129974365234,20596.790000915527,4521.89998626709,7028.9999923706055,4275.9999923706055,14683.000007629395,1774.1399993896484,3484.0000076293945,666.8000030517578
